,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg,month_payment,payment_income_part
77089,F,38.0,UNM,SPC,9011.8,12,1_5,0.309113,SCH,бнкнцндяйюъ,17000.0,2.0,0.0,0,750.9833333333332,0.04417549019607842
16422,M,47.0,DIV,DIR,68280.0,24,1_1,0.282902,SCH,яюую/ъйсрхъ/,80000.0,2.0,0.0,0,2845.0,0.0355625
52532,F,51.0,DIV,SPC,17642.0,10,1_32,0.386388,SCH,опхлнпяйхи,20000.0,1.0,0.0,1,1764.2,0.08821
120244,M,45.0,MAR,UMN,42778.0,10,1_1,0.429402,SCH,оепляйхи,30000.0,1.0,0.0,0,4277.8,0.14259333333333335
3895,M,31.0,MAR,SPC,13319.0,12,1_1,0.509428,SCH,йпюямнъпяйхи,15000.0,3.0,0.0,0,1109.9166666666667,0.07399444444444445
79055,F,46.0,UNM,SPC,10888.0,10,1_1,0.482707,GRD,лняйбю,40000.0,9.0,0.0,1,1088.8,0.027219999999999998
102074,M,31.0,MAR,SPC,57529.0,10,1_1,0.370075,GRD,уюаюпнбяйхи,100000.0,4.0,0.0,0,5752.9,0.057529
11914,M,45.0,MAR,UMN,44370.0,12,1_1,0.255078,GRD,хпйсряйюъ,74000.0,4.0,0.0,0,3697.5,0.04996621621621622
93728,F,54.0,UNM,SPC,18370.0,10,1_1,0.433129,SCH,лняйнбяйюъ,30000.0,9.0,0.0,0,1837.0,0.061233333333333334
48109,F,40.0,DIV,SPC,13629.0,10,1_6,0.560839,GRD,бнпнмефяйюъ,15000.0,1.0,1.0,0,1362.9,0.09086000000000001
39382,M,41.0,MAR,SPC,50269.0,10,1_1,0.404918,UGR,яюую/ъйсрхъ/,65000.0,1.0,0.0,0,5026.9,0.07733692307692307
63567,M,42.0,DIV,SPC,16629.0,10,1_1,0.347998,GRD,йспяйюъ,25000.0,2.0,0.0,0,1662.9,0.066516
54754,F,30.0,MAR,UMN,14058.0,12,1_6,0.636343,SCH,юлспяйюъ,20000.0,1.0,0.0,0,1171.5,0.058575
29813,F,34.0,MAR,SPC,14907.95,12,1_3,0.616912,SCH,кемхмцпюдяйюъ,40000.0,4.0,1.0,0,1242.3291666666667,0.031058229166666666
87162,F,45.0,MAR,SPC,13809.0,10,1_1,0.464471,SCH,пнярнбяйюъ,33000.0,5.0,0.0,0,1380.9,0.04184545454545455
22093,F,34.0,UNM,SPC,11629.0,10,1_6,0.589167,GRD,яюлюпяйюъ,31000.0,3.0,0.0,0,1162.9,0.03751290322580646
21893,M,44.0,MAR,BIS,19160.0,10,1_32,0.401729,SCH,нпемаспцяйюъ,30000.0,2.0,0.0,1,1916.0,0.06386666666666667
102965,F,48.0,MAR,SPC,18678.0,10,1_1,0.422623,GRD,лняйнбяйюъ,25000.0,0.0,0.0,0,1867.8,0.074712
140512,F,32.0,UNM,SPC,10587.0,12,1_44,0.521449,UGR,ябепдкнбяйюъ,27000.0,0.0,0.0,0,882.25,0.03267592592592593
25657,F,46.0,UNM,SPC,13918.0,10,1_6,0.696088,GRD,яюую/ъйсрхъ/,40000.0,1.0,0.0,1,1391.8,0.034795
44061,F,39.0,MAR,SPC,21309.0,10,1_1,0.388732,SCH,ябепдкнбяйюъ,14000.0,1.0,0.0,0,2130.9,0.15220714285714287
59708,M,33.0,CIV,UMN,19190.0,6,1_6,0.530898,SCH,уюаюпнбяйхи,45000.0,1.0,0.0,0,3198.3333333333335,0.07107407407407408
92145,M,39.0,MAR,PNA,16471.0,10,1_32,0.505605,SCH,ршбю,13000.0,3.0,0.0,1,1647.1,0.12669999999999998
1687,M,34.0,MAR,SPC,25468.0,3,1_1,0.118232,GRD,лняйбю,50000.0,5.0,1.0,1,8489.333333333334,0.16978666666666667
168896,F,33.0,MAR,SPC,17160.0,10,1_4,0.427295,GRD,ябепдкнбяйюъ,25000.0,4.0,0.0,0,1716.0,0.06864
136272,F,26.0,UNM,SPC,17088.0,10,1_1,0.418661,SCH,йюпекхъ,20000.0,0.0,0.0,0,1708.8,0.08544
38425,M,24.0,UNM,UMN,70688.0,10,1_6,0.627133,SCH,лняйбю,100000.0,2.0,0.0,0,7068.8,0.070688
104303,F,47.0,UNM,SPC,48168.0,10,1_6,0.637109,SCH,йнлх,30000.0,2.0,0.0,0,4816.8,0.16056
138293,F,42.0,WID,SPC,19927.0,12,1_1,0.488169,SCH,всбюьяйюъ,25000.0,2.0,0.0,0,1660.5833333333333,0.06642333333333333
9700,F,34.0,MAR,SPC,49459.0,10,1_1,0.28866,SCH,йюкхмхмцпюдяйюъ,36000.0,3.0,0.0,0,4945.9,0.1373861111111111
115806,M,52.0,MAR,SPC,29508.0,10,1_1,0.343235,SCH,йпюямндюпяйхи,43000.0,2.0,0.0,0,2950.8,0.0686232558139535
86839,F,63.0,DIV,SPC,14259.0,10,1_6,0.593094,SCH,юярпюуюмяйюъ,13000.0,5.0,0.0,1,1425.9,0.1096846153846154
168951,M,25.0,UNM,SPC,12670.0,10,1_6,0.588444,SCH,юкрюияйхи,25000.0,3.0,0.0,0,1267.0,0.05068
118875,F,39.0,MAR,SPC,26288.0,10,1_6,0.631212,SCH,рюрюпярюм,25000.0,0.0,0.0,0,2628.8,0.10515200000000001
112,M,33.0,MAR,SPC,12328.0,10,1_1,0.434799,SCH,рюрюпярюм,35000.0,1.0,0.0,0,1232.8,0.03522285714285714
108879,F,35.0,DIV,SPC,5090.0,10,1_1,0.458255,SCH,нпкнбяйюъ,17000.0,2.0,0.0,0,509.0,0.029941176470588235
29724,M,34.0,MAR,SPC,16751.0,10,1_32,0.291714,UGR,ълюкн-мемежйхи,40000.0,3.0,0.0,0,1675.1,0.0418775
99074,F,23.0,UNM,SPC,15904.0,6,1_5,0.336191,GRD,ябепдкнбяйюъ,30000.0,3.0,0.0,0,2650.6666666666665,0.08835555555555555
111160,M,34.0,MAR,SPC,4776.6,6,1_5,0.19405,GRD,аюьйнпрнярюм,25000.0,2.0,0.0,0,796.1,0.031844000000000004
64984,F,39.0,MAR,UMN,22990.0,10,1_1,0.266312,GRD,векъахмяйюъ,60000.0,1.0,0.0,0,2299.0,0.038316666666666666
167655,F,44.0,DIV,BIS,19170.0,12,1_1,0.237608,SCH,юпуюмцекэяйюъ,70000.0,4.0,0.0,0,1597.5,0.022821428571428572
65949,M,26.0,MAR,SPC,19260.0,18,1_1,0.413653,SCH,ъпнякюбяйюъ,30000.0,1.0,0.0,0,1070.0,0.035666666666666666
4987,F,23.0,UNM,SPC,48658.4,12,1_5,0.642902,GRD,яюмйр-оерепаспц,45000.0,2.0,0.0,0,4054.866666666667,0.09010814814814815
16368,M,44.0,MAR,SPC,69651.9,10,1_22,0.353443,SCH,яюмйр-оерепаспц,45000.0,5.0,0.0,0,6965.19,0.154782
161975,M,27.0,MAR,WRK,12419.0,10,1_1,0.392592,SCH,нляйюъ,18000.0,3.0,0.0,0,1241.9,0.06899444444444446
17892,F,36.0,MAR,UMN,29128.0,12,1_4,0.300755,GRD,йюкхмхмцпюдяйюъ,70000.0,2.0,0.0,0,2427.3333333333335,0.03467619047619048
94712,M,38.0,MAR,SPC,8396.59,12,1_1,0.467866,SCH,кемхмцпюдяйюъ,40000.0,12.0,0.0,0,699.7158333333333,0.017492895833333334
126426,M,28.0,UNM,ATP,16670.0,10,1_1,0.33754,GRD,йелепнбяйюъ,46000.0,-1.0,-1.0,0,1667.0,0.03623913043478261
147662,F,26.0,UNM,SPC,55791.0,12,1_6,0.506234,GRD,уюмрш-люмяхияйхи,70000.0,5.0,0.0,0,4649.25,0.06641785714285714
64915,F,31.0,UNM,SPC,12369.0,12,1_1,0.53171,SCH,оепляйхи,20000.0,3.0,0.0,0,1030.75,0.0515375
133367,M,31.0,MAR,BIS,12084.04,6,1_43,0.553771,SCH,опхлнпяйхи,20000.0,2.0,0.0,1,2014.006666666667,0.10070033333333335
8821,F,36.0,UNM,SPC,28279.0,12,1_1,0.517016,SCH,юярпюуюмяйюъ,25000.0,5.0,0.0,0,2356.5833333333335,0.09426333333333334
112716,F,29.0,MAR,SPC,41575.0,10,1_91,0.55596,SCH,лняйнбяйюъ,40000.0,1.0,0.0,0,4157.5,0.1039375
117148,M,53.0,DIV,UMN,22258.0,12,1_1,0.268402,GRD,аюьйнпрнярюм,67000.0,2.0,0.0,0,1854.8333333333333,0.02768407960199005
100625,M,28.0,UNM,SPC,21979.0,12,1_1,0.48424,GRD,рюрюпярюм,50000.0,2.0,0.0,0,1831.5833333333333,0.03663166666666667
118242,F,40.0,MAR,UMN,20541.0,10,1_32,0.341668,GRD,йспяйюъ,50000.0,1.0,0.0,0,2054.1,0.041082
35543,M,62.0,MAR,PNA,8629.0,24,1_1,0.351219,SCH,лняйбю,14000.0,0.0,0.0,1,359.5416666666667,0.02568154761904762
73761,M,28.0,CIV,SPC,23990.0,14,1_9,0.547435,GRD,яюмйр-оерепаспц,40000.0,2.0,0.0,0,1713.5714285714287,0.04283928571428572
151535,F,31.0,MAR,SPC,26121.0,10,1_32,0.326977,GRD,ябепдкнбяйюъ,130000.0,2.0,0.0,0,2612.1,0.020093076923076922
115523,F,54.0,UNM,SPC,16337.0,10,1_32,0.479658,SCH,рюрюпярюм,20000.0,1.0,0.0,1,1633.7,0.08168500000000001
167128,F,30.0,MAR,SPC,67869.0,18,1_1,0.477266,GRD,лняйнбяйюъ,45000.0,1.0,0.0,0,3770.5,0.08378888888888888
86716,M,23.0,MAR,SPC,28788.0,10,1_6,0.599615,SCH,ябепдкнбяйюъ,35000.0,1.0,0.0,0,2878.8,0.08225142857142857
128806,F,44.0,UNM,SPC,13359.0,10,1_7,0.608078,SCH,йпюямнъпяйхи,53000.0,4.0,1.0,0,1335.9,0.025205660377358493
155686,F,34.0,DIV,UMN,25188.0,12,1_1,0.530671,GRD,кемхмцпюдяйюъ,41300.0,1.0,0.0,0,2099.0,0.05082324455205811
144800,M,23.0,UNM,SPC,29233.0,18,1_1,0.56003,SCH,оепляйхи,27000.0,-1.0,-1.0,1,1624.0555555555557,0.060150205761316876
46624,F,50.0,UNM,DIR,13139.0,10,1_1,0.274882,GRD,кемхмцпюдяйюъ,60000.0,2.0,0.0,0,1313.9,0.021898333333333336
35560,F,25.0,UNM,SPC,20043.0,10,1_32,0.522682,GRD,мхфецнпндяйюъ,20000.0,0.0,0.0,0,2004.3,0.100215
32610,M,32.0,MAR,UMN,59268.0,10,1_44,0.337925,GRD,лняйбю,100000.0,2.0,0.0,0,5926.8,0.059268
69073,M,35.0,MAR,SPC,24330.0,10,1_1,0.429759,GRD,бнкцнцпюдяйюъ,40000.0,5.0,0.0,0,2433.0,0.060825
60651,M,33.0,DIV,SPC,16279.0,10,1_1,0.434887,SCH,мнбняхахпяйюъ,30000.0,0.0,0.0,0,1627.9,0.05426333333333334
160258,F,30.0,MAR,SPC,25597.0,12,1_21,0.350917,GRD,бнкнцндяйюъ,58000.0,2.0,0.0,0,2133.0833333333335,0.036777298850574715
127433,F,28.0,WID,SPC,15708.0,10,1_6,0.558498,SCH,ябепдкнбяйюъ,16000.0,-1.0,-1.0,0,1570.8,0.098175
117223,M,38.0,UNM,SPC,22528.0,10,1_1,0.374555,SCH,ябепдкнбяйюъ,34000.0,3.0,0.0,0,2252.8,0.06625882352941177
87901,F,53.0,MAR,PNA,14869.0,10,1_1,0.49412,SCH,мнбцнпндяйюъ,30000.0,2.0,0.0,0,1486.9,0.049563333333333334
46808,F,31.0,UNM,SPC,14758.0,10,1_1,0.453478,GRD,аюьйнпрнярюм,20000.0,0.0,0.0,0,1475.8,0.07379
154755,F,38.0,UNM,UMN,16280.0,10,1_1,0.502162,GRD,бкюдхлхпяйюъ,25000.0,-1.0,-1.0,0,1628.0,0.06512
23478,F,33.0,MAR,SPC,12788.0,10,1_1,0.396547,GRD,бкюдхлхпяйюъ,15000.0,0.0,0.0,0,1278.8,0.08525333333333333
122099,M,50.0,MAR,DIR,68841.9,10,1_19,0.2322,GRD,яюмйр-оерепаспц,50000.0,1.0,0.0,0,6884.19,0.1376838
110499,M,46.0,MAR,SPC,4290.0,10,1_5,0.478825,SCH,лняйбю,50000.0,1.0,0.0,0,429.0,0.00858
29317,M,22.0,UNM,SPC,73789.0,12,1_1,0.3836,UGR,лняйнбяйюъ,40000.0,1.0,0.0,1,6149.083333333333,0.15372708333333332
107013,F,30.0,MAR,SPC,74478.0,10,1_6,0.558739,GRD,лсплюмяйюъ,70000.0,7.0,1.0,0,7447.8,0.10639714285714286
169437,F,46.0,MAR,SPC,31568.0,10,1_4,0.510326,SCH,кемхмцпюдяйюъ,25000.0,3.0,0.0,0,3156.8,0.126272
47801,F,50.0,MAR,UMN,11770.0,10,1_1,0.44284,SCH,аспърхъ,33000.0,3.0,0.0,0,1177.0,0.035666666666666666
109273,M,30.0,MAR,ATP,13329.0,10,1_1,0.313812,UGR,йелепнбяйюъ,33500.0,1.0,0.0,0,1332.9,0.03978805970149254
135888,F,40.0,MAR,SPC,21338.0,12,1_1,0.51338,SCH,мхфецнпндяйюъ,30000.0,2.0,0.0,0,1778.1666666666667,0.059272222222222226
127425,M,45.0,MAR,UMN,20241.9,10,1_19,0.321945,GRD,яюмйр-оерепаспц,120000.0,6.0,0.0,0,2024.19,0.01686825
154287,M,22.0,UNM,SPC,13490.0,10,1_6,0.572591,UGR,ябепдкнбяйюъ,25000.0,1.0,0.0,0,1349.0,0.05396
24516,F,34.0,UNM,SPC,31609.0,24,1_1,0.549477,GRD,векъахмяйюъ,50000.0,6.0,1.0,0,1317.0416666666667,0.026340833333333334
102613,F,32.0,MAR,SPC,15929.0,10,1_6,0.514573,SCH,кемхмцпюдяйюъ,34000.0,1.0,0.0,0,1592.9,0.04685
61100,F,47.0,UNM,SPC,10078.0,12,1_1,0.440012,SCH,опхлнпяйхи,26000.0,3.0,0.0,1,839.8333333333334,0.032301282051282056
42413,F,42.0,MAR,ATP,12800.0,12,1_4,0.366193,GRD,бнкцнцпюдяйюъ,14000.0,1.0,0.0,0,1066.6666666666667,0.0761904761904762
134907,F,40.0,MAR,SPC,30868.0,10,1_1,0.385392,GRD,бнкцнцпюдяйюъ,46000.0,0.0,0.0,0,3086.8,0.06710434782608696
106441,F,32.0,MAR,SPC,16204.55,12,1_1,0.466489,SCH,уюаюпнбяйхи,20000.0,1.0,0.0,0,1350.3791666666666,0.06751895833333334
68120,F,40.0,DIV,SPC,28791.0,10,1_16,0.439624,SCH,яюмйр-оерепаспц,40000.0,0.0,0.0,0,2879.1,0.0719775
155573,F,30.0,UNM,SPC,35622.0,14,1_5,0.381796,SCH,яюмйр-оерепаспц,30000.0,4.0,0.0,0,2544.4285714285716,0.08481428571428572
35089,F,23.0,UNM,SPC,119900.0,3,1_1,0.421752,SCH,мнбцнпндяйюъ,20000.0,2.0,0.0,0,39966.666666666664,1.9983333333333333
46306,F,43.0,MAR,SPC,22383.0,12,1_17,0.476808,SCH,яюлюпяйюъ,35000.0,1.0,0.0,0,1865.25,0.05329285714285714
73725,F,63.0,WID,SPC,53189.0,12,1_6,0.557382,SCH,уюаюпнбяйхи,32000.0,0.0,0.0,0,4432.416666666667,0.13851302083333333
57622,M,50.0,MAR,SPC,13490.0,12,1_1,0.53657,GRD,ябепдкнбяйюъ,35000.0,4.0,0.0,0,1124.1666666666667,0.03211904761904762
47677,F,36.0,DIV,SPC,14339.77,12,1_1,0.378579,SCH,пнярнбяйюъ,18000.0,1.0,0.0,0,1194.9808333333333,0.06638782407407408
22772,M,45.0,MAR,SPC,32942.22,10,1_1,0.384656,SCH,лсплюмяйюъ,70000.0,1.0,0.0,1,3294.222,0.04706031428571429
161615,F,28.0,UNM,SPC,14425.53,6,1_5,0.366306,SCH,кемхмцпюдяйюъ,30000.0,1.0,0.0,0,2404.255,0.08014183333333334
42506,F,50.0,DIV,SPC,28468.0,6,1_6,0.353024,SCH,ябепдкнбяйюъ,20000.0,1.0,0.0,0,4744.666666666667,0.23723333333333335
147504,F,22.0,UNM,SPC,11679.0,10,1_6,0.683809,SCH,йнярпнляйюъ,20000.0,-1.0,-1.0,0,1167.9,0.058395
160464,F,28.0,MAR,SPC,23109.0,10,1_4,0.506547,GRD,рюланбяйюъ,20000.0,0.0,0.0,0,2310.9,0.11554500000000001
120892,M,40.0,MAR,SPC,28710.0,24,1_4,0.440399,SCH,бнкцнцпюдяйюъ,30000.0,2.0,0.0,1,1196.25,0.039875
46505,F,45.0,MAR,SPC,15291.0,10,1_16,0.611771,SCH,бнкнцндяйюъ,25000.0,1.0,0.0,0,1529.1,0.061163999999999996
76682,F,25.0,MAR,UMN,45289.0,12,1_1,0.414266,GRD,рчлемяйюъ,26000.0,-1.0,-1.0,1,3774.0833333333335,0.14515705128205128
10517,F,27.0,MAR,SPC,25769.0,24,1_1,0.351099,SCH,рюрюпярюм,15000.0,2.0,0.0,0,1073.7083333333333,0.07158055555555555
156914,M,49.0,MAR,PNA,22698.0,10,1_1,0.496248,SCH,хпйсряйюъ,11000.0,0.0,0.0,0,2269.8,0.20634545454545455
90005,F,23.0,DIV,SPC,11185.88,10,1_43,0.674514,SCH,пнярнбяйюъ,35000.0,1.0,0.0,1,1118.588,0.031959657142857145
99010,M,33.0,MAR,SPC,13879.0,10,1_1,0.529205,SCH,рюланбяйюъ,20000.0,2.0,0.0,0,1387.9,0.069395
117266,F,33.0,MAR,SPC,39599.0,18,1_3,0.393255,SCH,йпюямндюпяйхи,15000.0,1.0,0.0,0,2199.9444444444443,0.14666296296296297
66326,M,27.0,MAR,SPC,16634.0,10,1_32,0.4407,SCH,йпюямндюпяйхи,25000.0,5.0,0.0,0,1663.4,0.066536
55037,M,63.0,MAR,DIR,17608.0,10,1_1,0.24678,GRD,кемхмцпюдяйюъ,35000.0,4.0,0.0,0,1760.8,0.050308571428571425
112656,F,23.0,UNM,SPC,14990.0,12,1_6,0.506094,GRD,юпуюмцекэяйюъ,51000.0,3.0,0.0,0,1249.1666666666667,0.024493464052287583
16291,M,48.0,MAR,SPC,15669.0,10,1_1,0.392388,SCH,йпюямндюпяйхи,30000.0,3.0,0.0,0,1566.9,0.052230000000000006
134330,F,19.0,UNM,SPC,32159.0,10,1_6,0.539627,SCH,бкюдхлхпяйюъ,20000.0,-1.0,-1.0,1,3215.9,0.160795
135531,F,35.0,MAR,UMN,52569.0,12,1_1,0.416893,SCH,йпюямндюпяйхи,42000.0,2.0,0.0,0,4380.75,0.10430357142857143
28604,F,32.0,MAR,SPC,14382.0,6,1_9,0.326304,GRD,ярюбпнонкэяйхи,20000.0,3.0,1.0,1,2397.0,0.11985
67091,F,40.0,MAR,UMN,46356.0,12,1_1,0.373896,GRD,лсплюмяйюъ,125000.0,2.0,0.0,0,3863.0,0.030904
157947,M,35.0,MAR,SPC,15775.0,12,1_3,0.554167,UGR,рюрюпярюм,28000.0,1.0,0.0,1,1314.5833333333333,0.04694940476190476
62560,M,31.0,MAR,SPC,23591.2,12,1_6,0.650201,GRD,мнбняхахпяйюъ,35000.0,-1.0,-1.0,0,1965.9333333333334,0.05616952380952381
97597,M,41.0,CIV,SPC,18268.0,6,1_43,0.482107,SCH,хпйсряйюъ,35000.0,2.0,0.0,1,3044.6666666666665,0.08699047619047619
54409,M,41.0,MAR,SPC,81875.0,10,1_1,0.408648,SCH,лняйнбяйюъ,60000.0,5.0,0.0,0,8187.5,0.13645833333333332
167725,F,34.0,MAR,DIR,22028.0,10,1_1,0.339645,GRD,лняйбю,80000.0,2.0,0.0,0,2202.8,0.027535000000000004
160785,M,41.0,MAR,SPC,56558.0,18,1_1,0.532842,SCH,юярпюуюмяйюъ,40000.0,3.0,0.0,1,3142.1111111111113,0.07855277777777778
80949,M,26.0,UNM,SPC,21409.0,10,1_6,0.754217,GRD,опхлнпяйхи,40000.0,3.0,0.0,0,2140.9,0.0535225
108264,M,28.0,UNM,SPC,20391.0,11,1_1,0.465501,UGR,бнкнцндяйюъ,30000.0,0.0,0.0,0,1853.7272727272727,0.06179090909090909
62960,M,42.0,MAR,BIS,55069.0,12,1_1,0.533874,GRD,опхлнпяйхи,70000.0,1.0,0.0,0,4589.083333333333,0.06555833333333333
34341,M,34.0,MAR,SPC,22919.0,10,1_5,0.592295,SCH,хпйсряйюъ,60000.0,7.0,0.0,0,2291.9,0.038198333333333334
89527,F,50.0,DIV,SPC,30768.0,12,1_1,0.431493,GRD,гюаюийюкэяйхи,50000.0,2.0,0.0,1,2564.0,0.05128
88847,M,25.0,UNM,SPC,51468.0,24,1_1,0.436503,GRD,лняйнбяйюъ,30000.0,0.0,0.0,1,2144.5,0.07148333333333333
161803,F,36.0,UNM,SPC,32117.0,10,1_1,0.391671,SCH,йпюямнъпяйхи,43000.0,5.0,0.0,0,3211.7,0.0746906976744186
80467,M,57.0,DIV,SPC,18423.0,10,1_16,0.440012,SCH,яюмйр-оерепаспц,30000.0,0.0,0.0,0,1842.3,0.06141
163097,M,60.0,UNM,SPC,5729.0,12,1_1,0.426529,SCH,ябепдкнбяйюъ,54000.0,1.0,0.0,1,477.4166666666667,0.00884104938271605
168480,F,22.0,UNM,SPC,27089.0,10,1_6,0.614989,SCH,рюрюпярюм,25000.0,1.0,0.0,0,2708.9,0.10835600000000001
159427,M,27.0,MAR,SPC,11963.7,10,1_21,0.458862,SCH,яюлюпяйюъ,50000.0,5.0,0.0,0,1196.3700000000001,0.0239274
76236,F,51.0,UNM,SPC,6388.0,6,1_9,0.430071,SCH,юпуюмцекэяйюъ,44000.0,8.0,0.0,0,1064.6666666666667,0.0241969696969697
121144,F,40.0,DIV,SPC,47288.0,10,1_6,0.483157,UGR,уюмрш-люмяхияйхи,68000.0,5.0,0.0,0,4728.8,0.06954117647058823
52702,M,41.0,MAR,SPC,29168.0,10,1_4,0.437981,GRD,рюрюпярюм,45000.0,1.0,0.0,0,2916.8,0.06481777777777778
1053,F,28.0,MAR,SPC,50580.0,14,1_5,0.490409,SCH,яюлюпяйюъ,30000.0,-1.0,-1.0,0,3612.8571428571427,0.12042857142857143
157579,M,41.0,UNM,SPC,21969.0,10,1_6,0.624493,SCH,лсплюмяйюъ,40000.0,5.0,1.0,0,2196.9,0.0549225
91590,F,50.0,DIV,SPC,14308.0,10,1_1,0.500107,SCH,бнпнмефяйюъ,20000.0,1.0,0.0,0,1430.8,0.07153999999999999
40998,F,22.0,MAR,SPC,23391.0,12,1_6,0.645962,SCH,уюмрш-люмяхияйхи,45000.0,1.0,0.0,1,1949.25,0.04331666666666667
146126,M,32.0,MAR,SPC,14680.0,12,1_1,0.52865,GRD,пнярнбяйюъ,45000.0,2.0,1.0,0,1223.3333333333333,0.027185185185185184
144080,M,23.0,UNM,SPC,85565.0,10,1_6,0.481619,UGR,ябепдкнбяйюъ,45000.0,2.0,0.0,0,8556.5,0.19014444444444445
79027,F,43.0,MAR,SPC,42668.0,15,1_1,0.45557,SCH,юпуюмцекэяйюъ,30000.0,2.0,0.0,0,2844.5333333333333,0.09481777777777778
32406,M,26.0,DIV,UMN,17864.0,10,1_32,0.227293,GRD,лняйбю,54000.0,2.0,0.0,1,1786.4,0.03308148148148148
34737,M,31.0,MAR,SPC,18360.0,24,1_1,0.347139,SCH,ябепдкнбяйюъ,30000.0,3.0,0.0,0,765.0,0.0255
36359,F,36.0,UNM,SPC,17775.0,10,1_32,0.335739,GRD,лняйнбяйюъ,45000.0,1.0,0.0,0,1777.5,0.0395
152439,F,44.0,DIV,DIR,12036.0,10,1_3,0.554958,GRD,юярпюуюмяйюъ,35000.0,1.0,0.0,0,1203.6,0.03438857142857143
162867,F,25.0,MAR,ATP,53068.0,18,1_1,0.543128,SCH,йпюямндюпяйхи,23000.0,2.0,0.0,1,2948.222222222222,0.12818357487922705
36535,F,30.0,UNM,SPC,24038.0,10,1_6,0.696175,GRD,ълюкн-мемежйхи,100000.0,2.0,1.0,1,2403.8,0.024038
93001,F,38.0,MAR,SPC,4936.0,6,1_9,0.480942,SCH,йспцюмяйюъ,65000.0,4.0,0.0,1,822.6666666666666,0.012656410256410256
57137,F,57.0,MAR,SPC,34666.0,12,1_4,0.341416,SCH,лсплюмяйюъ,51000.0,1.0,0.0,0,2888.8333333333335,0.056643790849673206
11165,M,32.0,UNM,SPC,18297.78,10,1_6,0.652401,SCH,хпйсряйюъ,50000.0,2.0,0.0,0,1829.7779999999998,0.03659556
143766,M,23.0,UNM,SPC,47088.0,10,1_6,0.542783,SCH,кемхмцпюдяйюъ,25000.0,-1.0,-1.0,0,4708.8,0.18835200000000002
7472,F,62.0,DIV,SPC,13718.0,10,1_1,0.446569,SCH,йпюямндюпяйхи,25000.0,4.0,0.0,0,1371.8,0.054872
59648,F,51.0,MAR,SPC,13409.0,10,1_1,0.426394,SCH,гюаюийюкэяйхи,15000.0,0.0,0.0,0,1340.9,0.08939333333333334
137097,M,27.0,MAR,SPC,49269.0,10,1_6,0.589529,GRD,яюлюпяйюъ,50000.0,0.0,0.0,0,4926.9,0.09853799999999999
57556,F,24.0,UNM,SPC,56659.0,10,1_6,0.55258,GRD,нпкнбяйюъ,27000.0,0.0,0.0,0,5665.9,0.20984814814814814
144289,M,39.0,MAR,SPC,32391.9,10,1_19,0.374281,GRD,яюлюпяйюъ,50000.0,0.0,0.0,0,3239.19,0.0647838
22891,F,36.0,MAR,SPC,27818.0,10,1_6,0.498861,GRD,яюмйр-оерепаспц,35000.0,1.0,0.0,0,2781.8,0.07948000000000001
41636,F,61.0,WID,SPC,16735.0,10,1_1,0.482107,GRD,лняйнбяйюъ,60000.0,3.0,0.0,0,1673.5,0.027891666666666665
163348,M,40.0,UNM,SPC,15389.0,10,1_1,0.366249,GRD,рбепяйюъ,25000.0,0.0,0.0,0,1538.9,0.06155600000000001
72065,M,39.0,MAR,UMN,42888.0,10,1_1,0.295818,SCH,йхпнбяйюъ,50000.0,7.0,0.0,0,4288.8,0.085776
139691,F,34.0,UNM,SPC,35078.0,10,1_6,0.494843,SCH,рюрюпярюм,30000.0,1.0,0.0,0,3507.8,0.11692666666666668
123877,F,24.0,UNM,SPC,39990.0,9,1_1,0.50508,GRD,лняйбю,45000.0,6.0,0.0,1,4443.333333333333,0.09874074074074074
38650,M,35.0,MAR,SPC,4618.56,3,1_1,0.300679,SCH,мнбняхахпяйюъ,19000.0,-1.0,-1.0,1,1539.5200000000002,0.08102736842105264
116004,F,57.0,WID,PNA,33160.0,10,1_32,0.292986,SCH,мхфецнпндяйюъ,25000.0,1.0,0.0,0,3316.0,0.13264
133867,M,30.0,UNM,SPC,43479.0,10,1_6,0.659356,SCH,яюмйр-оерепаспц,60000.0,9.0,0.0,0,4347.9,0.07246499999999999
126821,M,42.0,MAR,BIS,62991.0,10,1_16,0.393459,GRD,ярюбпнонкэяйхи,50000.0,0.0,0.0,0,6299.1,0.125982
120755,M,32.0,MAR,SPC,33843.0,6,1_6,0.508216,GRD,лняйбю,190000.0,1.0,0.0,0,5640.5,0.029686842105263157
25271,F,37.0,DIV,SPC,16019.0,10,1_1,0.322838,SCH,ярюбпнонкэяйхи,29000.0,2.0,0.0,0,1601.9,0.05523793103448276
35484,M,34.0,MAR,DIR,15329.0,12,1_1,0.360397,GRD,рчлемяйюъ,50000.0,3.0,0.0,0,1277.4166666666667,0.025548333333333336
89987,F,28.0,UNM,SPC,22809.0,10,1_1,0.469316,SCH,ябепдкнбяйюъ,27000.0,0.0,0.0,0,2280.9,0.08447777777777778
1555,F,37.0,UNM,SPC,27440.0,10,1_32,0.304454,SCH,лняйнбяйюъ,60000.0,3.0,0.0,1,2744.0,0.045733333333333334
88940,F,50.0,UNM,SPC,15308.0,10,1_1,0.469706,SCH,уюмрш-люмяхияйхи,30000.0,3.0,0.0,0,1530.8,0.051026666666666665
